nb_mots,nb_liens,nb_mots_sensibles,score_html,est_reponse,domaine_expediteur,jour_semaine,label
87,1,0,0.7941799648786311,1,entreprise.ma,Samedi,0
90,2,0,0.6177283327469959,0,gmail.com,Samedi,0
90,2,2,0.06405155685655961,0,yahoo.com,Mercredi,0
123,0,0,0.8388063350231355,0,entreprise.ma,Samedi,0
101,3,0,0.18708823115320727,1,inconnu,Dimanche,0
134,1,0,0.9791511617091211,0,banque.ma,Vendredi,0
34,3,0,0.37666313900256576,0,yahoo.com,Samedi,0
94,3,1,0.6164496471503238,0,yahoo.com,Dimanche,0
86,2,2,0.0778236188960304,1,yahoo.com,Vendredi,0
112,2,0,0.34466327468835667,0,banque.ma,Mercredi,0
103,1,0,0.8023539573607814,0,entreprise.ma,Samedi,0
143,2,0,0.47720849195325843,1,gmail.com,Dimanche,0
64,2,0,0.9046034835440229,0,gmail.com,Mardi,0
121,2,3,0.5751384410508071,0,yahoo.com,Dimanche,0
136,1,0,0.9285721953957478,0,gmail.com,Lundi,0
175,1,0,0.9826099070125561,1,inconnu,Samedi,0
105,2,0,0.45389455951827595,0,gmail.com,Lundi,0
129,1,0,0.565156572577808,0,gmail.com,Mardi,0
65,4,1,0.8349206432512698,1,banque.ma,Mercredi,0
48,2,2,0.221533005535813,0,gmail.com,Lundi,0
145,3,1,0.8616295737811096,1,gmail.com,Samedi,0
119,1,0,0.5919201403772696,0,yahoo.com,Vendredi,0
155,0,1,0.7255001353845254,0,outlook.com,Jeudi,0
78,2,2,0.07985402266344521,0,gmail.com,Vendredi,0
135,1,1,0.7661876834534036,1,yahoo.com,Mardi,0
176,3,0,0.31078690457365843,0,gmail.com,Dimanche,0
132,3,0,0.805232276849842,0,outlook.com,Jeudi,0
128,0,0,0.5091525383027069,0,yahoo.com,Lundi,0
120,0,0,0.27461433481563313,1,entreprise.ma,Samedi,0
72,0,1,0.9527596970216541,0,yahoo.com,Lundi,0
160,5,2,0.7650623977114992,0,yahoo.com,Jeudi,0
101,4,0,0.9856860738736469,1,outlook.com,Lundi,0
135,3,0,0.3644698984122038,1,gmail.com,Jeudi,0
73,1,0,0.6492196335416387,0,gmail.com,Mercredi,0
84,1,0,0.6115886778637267,1,entreprise.ma,Mardi,0
163,2,0,0.6875567410688029,0,gmail.com,Samedi,0
109,1,1,0.038316566041330824,0,outlook.com,Vendredi,0
163,0,2,0.2917193238773741,0,gmail.com,Jeudi,0
117,1,0,0.9093375737908073,0,entreprise.ma,Dimanche,0
64,1,2,0.42382005487222685,1,inconnu,Jeudi,0
146,0,0,0.9606436790815472,1,yahoo.com,Mercredi,0
102,2,0,0.21350317264497576,0,yahoo.com,Dimanche,0
140,3,0,0.9974239734810894,1,yahoo.com,Samedi,0
120,2,0,0.6975809089595323,0,banque.ma,Samedi,0
73,6,0,0.7763934240664878,0,gmail.com,Vendredi,0
124,2,1,0.3968611722025358,1,outlook.com,Mercredi,0
185,2,0,0.9070081212606208,1,outlook.com,Mercredi,0
134,5,0,0.545462900958622,0,yahoo.com,Mardi,0
118,2,1,0.680938380224635,0,gmail.com,Lundi,0
152,1,1,0.094808271336286,0,gmail.com,Samedi,0
126,1,0,0.6316807008928934,0,entreprise.ma,Samedi,0
126,2,0,0.8790789882621566,0,gmail.com,Vendredi,0
87,0,1,0.17828322821598808,0,outlook.com,Mercredi,0
127,3,1,0.737725934634846,0,gmail.com,Dimanche,0
151,3,1,0.02540075899465455,1,gmail.com,Lundi,0
94,1,1,0.9262030165625189,0,yahoo.com,Dimanche,0
162,1,0,0.9829171160311863,0,banque.ma,Lundi,0
117,3,0,0.35418006679809444,1,outlook.com,Lundi,0
93,3,1,0.10707384971533485,0,entreprise.ma,Samedi,0
149,1,0,0.658576368163145,1,outlook.com,Dimanche,0
111,1,0,0.029834514147479063,0,outlook.com,Dimanche,0
142,3,0,0.48248628129718674,0,yahoo.com,Lundi,0
111,3,0,0.2717791751378865,0,inconnu,Mardi,0
118,0,0,0.4733390539528769,0,yahoo.com,Mardi,0
134,1,0,0.01827551473835698,0,outlook.com,Mercredi,0
128,3,0,0.051612183070706474,0,yahoo.com,Lundi,0
60,1,1,0.015975828843382334,0,gmail.com,Dimanche,0
86,3,0,0.619131870047114,0,gmail.com,Mercredi,0
147,0,0,0.5600929176752085,0,gmail.com,Jeudi,0
116,1,1,0.23315799853660446,1,entreprise.ma,Samedi,0
104,3,0,0.6466431289040213,1,gmail.com,Mardi,0
79,0,0,0.884207256894975,1,yahoo.com,Mardi,0
87,3,2,0.27732210102611365,0,inconnu,Samedi,0
59,0,0,0.8319938078789875,0,outlook.com,Vendredi,0
116,1,0,0.6625091360021815,0,gmail.com,Jeudi,0
102,2,0,0.03382044317298316,1,entreprise.ma,Dimanche,0
91,0,1,0.3751498958294345,0,gmail.com,Mardi,0
117,0,1,0.5077572158590171,0,outlook.com,Dimanche,0
130,0,1,0.7316991899547214,0,yahoo.com,Lundi,0
182,1,0,0.28713055825341693,0,gmail.com,Samedi,0
74,2,1,0.9827301048579323,0,gmail.com,Lundi,0
154,1,1,0.6845397405050858,1,gmail.com,Samedi,0
149,1,0,0.37281367716436054,1,gmail.com,Dimanche,0
96,0,1,0.09702503907711202,0,gmail.com,Lundi,0
126,0,0,0.18136776027080992,0,inconnu,Samedi,0
106,2,1,0.4876077600551566,0,yahoo.com,Dimanche,0
125,2,0,0.4946953549583667,0,banque.ma,Dimanche,1
165,4,2,0.7677187648213535,1,yahoo.com,Mercredi,0
138,0,1,0.7261766255722525,0,outlook.com,Mardi,0
135,5,1,0.2012730385178173,1,gmail.com,Mercredi,0
107,3,1,0.594956620558265,0,gmail.com,Dimanche,0
75,2,2,0.02062180074288833,0,yahoo.com,Mardi,0
113,3,0,0.39854739938433337,0,banque.ma,Vendredi,0
156,1,1,0.7641052405716058,1,gmail.com,Mercredi,0
74,1,0,0.3995085932871665,0,yahoo.com,Mardi,0
88,2,0,0.8355962398014242,1,gmail.com,Vendredi,0
123,3,1,0.9761552901252816,1,yahoo.com,Dimanche,0
90,1,0,0.6072126026993657,1,outlook.com,Mardi,0
96,2,1,0.1450040763417566,1,entreprise.ma,Jeudi,0
107,2,0,0.3796772079054107,0,gmail.com,Samedi,0
79,1,0,0.009483355068375166,0,gmail.com,Mercredi,0
90,3,1,0.6027259238407526,0,yahoo.com,Lundi,0
141,3,2,0.8215685009737982,0,inconnu,Vendredi,0
80,3,1,0.6299400789230429,1,yahoo.com,Vendredi,0
72,5,1,0.7860862291834498,0,yahoo.com,Dimanche,0
101,2,1,0.7999039272758867,0,yahoo.com,Dimanche,0
141,0,0,0.8510125762174637,1,gmail.com,Lundi,0
114,2,1,0.2666637829975542,0,entreprise.ma,Vendredi,0
106,1,1,0.8712685228204219,0,gmail.com,Lundi,0
121,0,0,0.6540939984634909,0,entreprise.ma,Lundi,0
67,2,1,0.28972555659448695,1,yahoo.com,Mardi,0
134,2,1,0.9872947149962611,0,outlook.com,Mercredi,0
131,2,0,0.950182393731669,1,gmail.com,Jeudi,0
107,3,1,0.5744409832063994,0,banque.ma,Vendredi,0
150,0,0,0.8432083783995635,1,gmail.com,Mardi,0
86,3,1,0.2614944887198717,0,outlook.com,Jeudi,0
153,0,0,0.41603699661089,0,entreprise.ma,Jeudi,0
124,1,2,0.1839717607438337,0,yahoo.com,Vendredi,0
109,3,0,0.520102642629248,0,gmail.com,Vendredi,0
119,0,1,0.4960014300716653,0,inconnu,Mardi,0
116,1,0,0.21281322596156638,0,gmail.com,Vendredi,0
156,0,1,0.6728016937160975,0,inconnu,Jeudi,1
87,0,1,0.11779029552541254,1,gmail.com,Vendredi,0
97,1,2,0.06169145106971119,0,yahoo.com,Samedi,0
151,3,0,0.3849049686623861,1,gmail.com,Samedi,0
102,1,1,0.40982477778470494,1,gmail.com,Mardi,0
147,1,1,0.31974060652648617,0,gmail.com,Mardi,0
170,4,1,0.2579466375782504,0,gmail.com,Mardi,0
107,2,0,0.33877634500953036,0,inconnu,Vendredi,0
140,1,0,0.163375573952103,1,entreprise.ma,Mercredi,0
85,1,1,0.40345246913287736,1,gmail.com,Mardi,0
142,0,1,0.9046033735174437,0,gmail.com,Mercredi,0
125,3,0,0.22442688120883825,0,outlook.com,Lundi,0
134,1,1,0.6844511043503504,0,yahoo.com,Mardi,0
100,4,0,0.14178451039783935,1,entreprise.ma,Mercredi,0
70,2,0,0.35390662401023076,1,yahoo.com,Dimanche,0
135,2,2,0.3211747805452563,1,outlook.com,Mercredi,0
58,3,0,0.9370293944083278,0,outlook.com,Jeudi,0
110,1,0,0.4279820558018089,0,outlook.com,Dimanche,0
148,3,1,0.6904659437813839,1,gmail.com,Mercredi,0
125,0,1,0.6024628089713293,1,yahoo.com,Jeudi,0
178,6,1,0.1410300752847614,0,gmail.com,Samedi,0
150,3,1,0.9395404510306183,0,outlook.com,Samedi,0
100,0,0,0.3458692918557632,0,yahoo.com,Samedi,0
120,1,1,0.04475835578364973,1,entreprise.ma,Mercredi,0
118,1,0,0.30044370684418764,0,gmail.com,Mercredi,0
72,1,1,0.3356337258823261,0,yahoo.com,Lundi,0
91,2,0,0.0927453273787272,0,gmail.com,Mercredi,0
103,0,0,0.6199774063799428,0,outlook.com,Vendredi,0
58,1,0,0.3467642055415454,0,entreprise.ma,Vendredi,0
121,2,1,0.6291346063309708,0,entreprise.ma,Samedi,0
112,1,0,0.006740563589067161,1,inconnu,Dimanche,0
69,5,0,0.9820483989907525,0,inconnu,Dimanche,0
132,4,0,0.1705163585446816,0,entreprise.ma,Vendredi,0
141,2,2,0.6593309867049364,0,gmail.com,Lundi,0
126,1,0,0.7157843032795155,0,gmail.com,Mercredi,0
110,3,1,0.17160834974747607,0,yahoo.com,Lundi,0
137,2,0,0.11171228210241857,0,inconnu,Dimanche,0
140,2,0,0.15257719184480867,0,yahoo.com,Mercredi,0
129,2,0,0.24681825584494455,1,gmail.com,Jeudi,0
95,6,1,0.16823211799290883,1,inconnu,Lundi,0
128,1,1,0.6739994269560816,0,yahoo.com,Samedi,0
155,0,0,0.42083320372606725,1,outlook.com,Dimanche,0
102,0,3,0.5377915945153631,1,entreprise.ma,Vendredi,0
182,0,1,0.04733678880915826,1,entreprise.ma,Vendredi,0
104,2,0,0.8612489631007233,0,entreprise.ma,Vendredi,0
120,4,1,0.17057155320619222,1,entreprise.ma,Dimanche,0
99,1,1,0.3601523314550882,0,outlook.com,Mercredi,0
126,0,0,0.07190163982776698,1,yahoo.com,Mercredi,0
67,2,0,0.13679313464832965,0,outlook.com,Lundi,0
103,0,1,0.6657994099756614,0,entreprise.ma,Samedi,0
87,0,0,0.6925870022556889,0,yahoo.com,Mardi,0
124,2,0,0.6769654846253521,1,gmail.com,Dimanche,0
149,0,0,0.552136787846022,1,gmail.com,Mercredi,0
139,1,1,0.9525216640119066,0,outlook.com,Dimanche,0
48,1,0,0.5071771607685764,0,gmail.com,Mardi,0
181,3,1,0.4494120292964465,1,entreprise.ma,Mardi,0
128,1,1,0.24754556571714348,0,gmail.com,Mercredi,0
96,2,1,0.09884952926661261,0,gmail.com,Lundi,0
124,3,0,0.5481549299661788,1,gmail.com,Samedi,0
125,1,0,0.3148901866928281,1,outlook.com,Dimanche,0
99,2,0,0.5240253831905152,0,gmail.com,Mardi,0
125,2,1,0.2061190782604797,0,yahoo.com,Lundi,0
101,0,1,0.8381726722079114,1,inconnu,Lundi,0
107,4,2,0.999697209659069,1,entreprise.ma,Samedi,0
99,3,0,0.3224035101206495,0,banque.ma,Mercredi,0
77,3,1,0.8423276072603297,0,outlook.com,Samedi,0
124,2,0,0.8729861363924074,0,banque.ma,Dimanche,0
137,3,3,0.9960737887570796,1,entreprise.ma,Mardi,0
135,1,0,0.3427201297779794,0,inconnu,Lundi,0
144,1,1,0.7560413937141057,0,gmail.com,Mardi,0
129,1,0,0.22880900364198542,0,gmail.com,Dimanche,0
104,3,1,0.6247960012921433,0,gmail.com,Dimanche,0
145,2,0,0.7048425694728376,0,inconnu,Lundi,0
79,2,1,0.7411206925350964,0,outlook.com,Mercredi,0
92,4,0,0.20717216858446164,0,yahoo.com,Dimanche,0
91,3,0,0.8487255704961948,0,yahoo.com,Lundi,0
152,1,0,0.42097186039254186,0,entreprise.ma,Mercredi,0
148,1,1,0.21636951773455504,1,inconnu,Mercredi,0
134,2,0,0.5425310883719016,0,entreprise.ma,Mardi,0
152,1,0,0.8633571296069421,1,entreprise.ma,Mardi,0
93,1,1,0.9670879097781138,0,gmail.com,Samedi,0
130,1,0,0.7482078217278744,0,yahoo.com,Mardi,0
116,0,0,0.005622886271362426,0,banque.ma,Jeudi,0
145,1,1,0.13470076046595614,1,entreprise.ma,Mardi,0
116,2,0,0.07627398643886574,0,outlook.com,Mardi,0
108,2,0,0.10121374299388475,0,gmail.com,Samedi,0
136,2,0,0.3830349560197751,0,gmail.com,Lundi,0
146,1,3,0.33849331482862777,0,gmail.com,Samedi,0
99,4,2,0.11368498126831006,0,outlook.com,Jeudi,0
118,2,0,0.882235351614249,1,yahoo.com,Jeudi,0
88,1,1,0.6154275763323602,0,inconnu,Dimanche,1
45,0,0,0.7964633089564489,0,outlook.com,Lundi,0
126,1,0,0.3715493888554309,1,gmail.com,Mardi,0
138,0,0,0.4102360162875679,0,gmail.com,Samedi,0
127,1,0,0.317621210536728,0,entreprise.ma,Dimanche,0
61,1,0,0.4384266120984911,0,yahoo.com,Vendredi,0
109,3,0,0.6103772623550536,0,outlook.com,Mercredi,0
53,2,2,0.49298400784024143,0,outlook.com,Jeudi,0
161,2,1,0.8379170061884502,0,gmail.com,Dimanche,0
87,0,0,0.9001391686098242,1,gmail.com,Lundi,0
157,1,0,0.4696838533675992,0,yahoo.com,Dimanche,0
148,2,1,0.23974798034864941,1,yahoo.com,Vendredi,0
92,1,1,0.9451924194593089,0,outlook.com,Mercredi,0
86,1,1,0.7350386430509227,0,outlook.com,Vendredi,0
130,1,1,0.6401270860538799,0,inconnu,Mardi,0
94,1,0,0.7454137336239759,0,banque.ma,Lundi,0
123,1,2,0.07598178239692288,0,yahoo.com,Mercredi,1
105,1,3,0.06762632763767251,0,yahoo.com,Mercredi,0
66,0,0,0.1531206525809874,1,outlook.com,Mardi,0
53,3,0,0.14745096744053243,1,gmail.com,Mardi,0
126,2,3,0.42067047484940445,0,inconnu,Mardi,0
103,2,0,0.15740408228536418,1,yahoo.com,Lundi,0
103,3,1,0.8545256442665965,1,inconnu,Jeudi,0
140,1,1,0.5780969309280258,0,inconnu,Vendredi,0
155,1,0,0.3682618963502514,0,outlook.com,Lundi,0
111,3,1,0.0696225382252671,1,gmail.com,Lundi,0
109,1,0,0.5910277959591251,0,outlook.com,Vendredi,0
135,5,2,0.11653282059212633,1,outlook.com,Dimanche,0
79,0,1,0.7432202504026062,0,entreprise.ma,Mercredi,0
126,1,0,0.8027580967438215,0,gmail.com,Dimanche,0
136,1,0,0.5439762579598412,0,yahoo.com,Vendredi,0
140,2,0,0.14960285914085747,1,inconnu,Mardi,0
61,2,0,0.7868627237404655,0,inconnu,Mercredi,0
97,1,1,0.30782778925933396,0,gmail.com,Dimanche,0
93,1,1,0.22265314275345982,0,banque.ma,Lundi,0
122,3,0,0.4705566410184253,0,gmail.com,Vendredi,0
134,1,0,0.9226462413829178,0,entreprise.ma,Lundi,0
164,5,1,0.2973732920745237,0,gmail.com,Dimanche,0
105,1,1,0.9055785009726203,0,inconnu,Samedi,0
105,3,0,0.053653308739827876,0,outlook.com,Lundi,0
154,3,0,0.08352370501794681,0,yahoo.com,Vendredi,0
128,1,1,0.698561025135247,0,gmail.com,Samedi,0
158,1,0,0.19059266144817555,0,gmail.com,Samedi,0
128,1,1,0.3166206831966254,0,outlook.com,Samedi,0
85,1,0,0.13637298098057904,1,banque.ma,Lundi,0
80,2,0,0.33224826913254835,0,entreprise.ma,Jeudi,0
73,3,0,0.28045999389246334,0,entreprise.ma,Jeudi,0
139,2,0,0.7363376389889836,0,entreprise.ma,Lundi,0
155,0,0,0.7020233881890439,0,inconnu,Mercredi,0
175,0,0,0.9549271764283654,0,entreprise.ma,Mercredi,0
145,0,0,0.7244216851730408,0,gmail.com,Mercredi,0
154,4,1,0.6948177530213849,1,entreprise.ma,Mercredi,0
102,0,1,0.6942038890626517,1,gmail.com,Jeudi,0
85,0,0,0.8829674556481761,0,inconnu,Dimanche,0
145,1,0,0.2962367328755501,0,yahoo.com,Mercredi,0
132,3,1,0.30009210919380425,1,gmail.com,Vendredi,0
123,2,0,0.7412138097049368,0,gmail.com,Mercredi,0
131,1,0,0.2287051371501274,0,outlook.com,Vendredi,0
129,0,0,0.9120200041479699,0,gmail.com,Jeudi,0
158,1,0,0.534781725086886,0,inconnu,Vendredi,0
158,2,0,0.30012492809283176,1,gmail.com,Samedi,0
136,1,0,0.7760999296899824,0,gmail.com,Vendredi,0
145,1,1,0.3123206298752961,0,gmail.com,Lundi,0
135,2,1,0.9632783170718717,1,gmail.com,Vendredi,0
106,1,1,0.9829892097249847,0,yahoo.com,Samedi,0
142,1,0,0.6667962419661961,0,yahoo.com,Lundi,0
78,0,0,0.11363388975022926,0,gmail.com,Samedi,0
151,2,0,0.2632088499332925,0,gmail.com,Mercredi,0
84,0,1,0.5154169622160554,0,gmail.com,Vendredi,0
128,3,0,0.8514474500979816,0,entreprise.ma,Dimanche,0
94,1,0,0.18488649694202863,1,yahoo.com,Vendredi,0
136,1,0,0.10440345901393233,1,gmail.com,Mardi,0
118,2,0,0.07447748318903558,0,gmail.com,Mercredi,0
72,0,1,0.5069675623600469,1,outlook.com,Vendredi,0
132,3,0,0.8847009695947058,0,gmail.com,Vendredi,0
102,2,1,0.04235924264389235,0,outlook.com,Mardi,0
146,4,4,0.2123215339935346,0,inconnu,Lundi,0
120,1,1,0.6932570158395017,0,gmail.com,Mercredi,0
131,1,2,0.8258634351437154,0,gmail.com,Mardi,0
91,2,0,0.8073995292991696,0,gmail.com,Mercredi,0
102,2,1,0.785068057320331,1,yahoo.com,Mercredi,0
106,1,1,0.12979980081333997,0,gmail.com,Lundi,0
145,2,2,0.3972375821829185,0,yahoo.com,Lundi,0
170,1,0,0.9847446628317466,0,inconnu,Jeudi,0
95,1,0,0.9888875715880882,0,gmail.com,Mardi,0
152,1,2,0.6024273919541879,0,yahoo.com,Samedi,0
54,4,0,0.7092672047211342,0,entreprise.ma,Mardi,0
84,3,2,0.9512837962853091,0,gmail.com,Dimanche,0
91,2,0,0.4499278612412104,0,gmail.com,Mercredi,0
79,4,1,0.13686685788379327,0,outlook.com,Jeudi,0
72,2,1,0.6689488755160782,1,gmail.com,Jeudi,0
132,3,1,0.9601023049005235,0,entreprise.ma,Dimanche,0
113,3,1,0.6972060938662944,1,gmail.com,Mercredi,0
131,3,0,0.8033211270237377,1,yahoo.com,Lundi,0
140,4,0,0.4227488039706151,0,entreprise.ma,Jeudi,0
127,1,1,0.09646315414485107,0,gmail.com,Mardi,0
139,3,0,0.1688820865517333,0,gmail.com,Lundi,0
117,1,0,0.9826548294354771,0,gmail.com,Vendredi,0
84,4,0,0.49318431699428755,0,banque.ma,Jeudi,0
151,0,0,0.012020590177249879,0,entreprise.ma,Mercredi,0
102,4,0,0.9553672807311738,0,gmail.com,Mardi,0
91,4,1,0.497779911971053,0,entreprise.ma,Dimanche,0
114,2,2,0.8362683982918376,0,entreprise.ma,Jeudi,0
92,0,1,0.5484581420368935,1,inconnu,Mercredi,1
107,0,0,0.10170228367476108,0,yahoo.com,Mardi,0
130,2,0,0.6155695821319467,0,banque.ma,Jeudi,0
130,0,0,0.9974002763196093,1,yahoo.com,Mardi,0
93,2,0,0.03473778264594307,1,banque.ma,Vendredi,0
105,2,0,0.841794197515044,0,gmail.com,Dimanche,0
152,1,1,0.23548079565076496,0,gmail.com,Dimanche,0
134,1,1,0.39386622271218563,0,entreprise.ma,Dimanche,0
182,0,0,0.37270951177289535,0,entreprise.ma,Mardi,0
155,2,0,0.8987971942691196,0,gmail.com,Dimanche,0
154,0,0,0.5044861888318382,0,outlook.com,Dimanche,0
78,2,0,0.4471742868344275,0,yahoo.com,Mercredi,0
142,1,1,0.8180251088367764,1,gmail.com,Jeudi,0
118,1,0,0.04890713430494775,0,gmail.com,Mercredi,0
103,1,0,0.08645631509522378,0,gmail.com,Vendredi,0
125,1,1,0.021688856876289297,1,outlook.com,Samedi,0
148,1,0,0.6879829040075507,0,gmail.com,Lundi,0
135,2,0,0.5256161370791812,0,gmail.com,Mardi,0
93,2,1,0.8760221258682827,0,inconnu,Mercredi,0
142,2,1,0.49853290297260566,1,gmail.com,Samedi,0
100,0,0,0.22181957276199415,0,outlook.com,Jeudi,0
126,4,0,0.8051473731044161,0,banque.ma,Jeudi,0
110,3,2,0.29432385423262286,1,gmail.com,Lundi,0
113,2,0,0.935689782152209,0,gmail.com,Jeudi,0
142,2,0,0.25042388785224046,1,outlook.com,Dimanche,0
88,0,0,0.1677206528702868,1,yahoo.com,Vendredi,0
178,0,0,0.49332399151068784,0,yahoo.com,Lundi,0
65,2,0,0.05051511797024333,0,outlook.com,Vendredi,0
102,1,1,0.036411728482617645,1,inconnu,Mardi,0
131,0,0,0.49601454525545796,0,gmail.com,Vendredi,0
137,2,0,0.21510688079478757,1,entreprise.ma,Mardi,0
116,3,0,0.0093526383951813,0,gmail.com,Vendredi,0
118,1,0,0.2960569114315217,0,yahoo.com,Lundi,0
132,1,1,0.4773673538465919,0,gmail.com,Mardi,0
113,1,1,0.39428870146042316,0,yahoo.com,Samedi,0
161,1,0,0.1354694661604231,0,entreprise.ma,Vendredi,0
145,2,0,0.5796748278319775,0,gmail.com,Vendredi,0
146,3,1,0.710332991147637,0,gmail.com,Jeudi,0
91,2,0,0.6755391621632953,0,yahoo.com,Dimanche,0
117,1,0,0.3937619212832725,1,gmail.com,Vendredi,0
110,2,1,0.137596151171114,1,entreprise.ma,Jeudi,0
89,2,0,0.4994867734907227,0,entreprise.ma,Vendredi,0
130,0,0,0.8904317549370827,0,entreprise.ma,Mercredi,0
103,1,0,0.46872284894123284,0,outlook.com,Jeudi,0
139,3,0,0.19568104974158762,0,yahoo.com,Lundi,0
87,2,0,0.09305330309373039,0,gmail.com,Lundi,0
171,3,1,0.9439266380988796,1,outlook.com,Mardi,0
93,2,2,0.7430094088769149,0,yahoo.com,Samedi,0
126,0,1,0.31296697270048235,1,inconnu,Samedi,0
143,1,1,0.29535240620517444,1,inconnu,Lundi,0
102,4,1,0.8952184867225975,0,inconnu,Mardi,0
145,2,1,0.17756823480965112,0,yahoo.com,Lundi,0
83,2,1,0.5350372896565445,0,yahoo.com,Jeudi,0
163,1,1,0.7135042751793014,0,banque.ma,Mercredi,0
120,0,1,0.3963903519656896,0,entreprise.ma,Mardi,0
102,3,2,0.039902342543088554,0,entreprise.ma,Mercredi,0
111,1,1,0.22775881371952156,0,gmail.com,Vendredi,0
144,1,2,0.9018081374423738,0,entreprise.ma,Vendredi,1
102,2,0,0.5231189668395544,0,outlook.com,Mercredi,0
97,0,0,0.8154412464879698,0,yahoo.com,Jeudi,0
113,3,1,0.5556855427906173,0,banque.ma,Mercredi,0
84,0,1,0.9436020957123034,0,yahoo.com,Mercredi,0
174,2,1,0.9091340755568451,0,outlook.com,Mercredi,0
103,1,0,0.4828880420104019,1,yahoo.com,Mardi,0
144,2,1,0.3182740254363494,1,outlook.com,Dimanche,0
126,2,0,0.6016687873456102,0,gmail.com,Mardi,0
90,1,0,0.6748876816694735,0,yahoo.com,Dimanche,0
119,0,0,0.4983550923006316,1,outlook.com,Mercredi,0
143,2,1,0.8222832210950944,0,yahoo.com,Samedi,0
114,0,0,0.1833285217848828,0,entreprise.ma,Jeudi,0
155,2,0,0.33441183062403235,1,gmail.com,Vendredi,0
150,2,0,0.686376357366453,0,banque.ma,Vendredi,0
147,2,1,0.24668386538755727,0,yahoo.com,Vendredi,0
106,2,0,0.4398447446836339,1,outlook.com,Lundi,0
87,0,1,0.9637335466282927,0,gmail.com,Jeudi,0
101,0,0,0.6258759726865741,1,gmail.com,Mardi,0
125,2,0,0.9490572346411257,0,entreprise.ma,Vendredi,0
136,1,2,0.7224414032485759,0,gmail.com,Mardi,0
54,1,0,0.7246667696671729,0,inconnu,Mardi,0
119,3,1,0.5918571736902056,1,gmail.com,Mardi,0
124,2,4,0.1422085948147268,0,inconnu,Samedi,0
111,3,1,0.5197142908862877,0,yahoo.com,Mardi,0
158,2,1,0.252666200503471,1,outlook.com,Mercredi,0
132,2,1,0.9986725543512802,0,gmail.com,Mardi,0
159,1,1,0.26696194010122054,0,yahoo.com,Lundi,0
113,0,0,0.2306858434614485,0,gmail.com,Mardi,0
148,1,2,0.6238831551240446,0,yahoo.com,Vendredi,0
169,2,0,0.5109488132196301,1,outlook.com,Mardi,0
159,3,0,0.02135291325451416,0,entreprise.ma,Vendredi,0
87,2,2,0.12953317899246986,0,banque.ma,Mardi,0
112,3,0,0.8110429418275126,0,yahoo.com,Jeudi,0
109,1,0,0.4836919551475606,0,gmail.com,Mercredi,0
134,1,1,0.14601521482301438,0,gmail.com,Vendredi,0
140,1,1,0.4652425628357336,0,entreprise.ma,Lundi,0
94,2,2,0.2531490830824037,1,gmail.com,Mardi,0
122,0,1,0.22359146111234374,1,outlook.com,Vendredi,0
59,1,0,0.9577252764451044,0,gmail.com,Samedi,0
163,0,0,0.362024526857741,0,gmail.com,Dimanche,0
104,3,0,0.04643110467233913,0,outlook.com,Mercredi,0
121,1,0,0.9703266726373028,0,yahoo.com,Samedi,0
110,2,1,0.7948395747721578,0,yahoo.com,Mardi,0
154,1,0,0.2544133065641585,0,outlook.com,Mercredi,0
34,0,0,0.40889183470539137,0,gmail.com,Lundi,0
119,2,0,0.8622895745951284,0,gmail.com,Vendredi,0
116,0,0,0.35741351932327425,1,outlook.com,Lundi,0
106,0,0,0.5674040420065989,0,yahoo.com,Mercredi,0
171,1,2,0.5348568696646127,0,gmail.com,Jeudi,0
93,1,0,0.40129454862879965,0,outlook.com,Jeudi,0
143,3,1,0.6395019018137161,0,outlook.com,Samedi,0
130,0,0,0.4732907373018863,1,gmail.com,Dimanche,0
157,3,0,0.02123049167397284,0,entreprise.ma,Vendredi,0
99,1,0,0.8143831076479375,1,yahoo.com,Mardi,0
98,3,1,0.11315578275371929,0,gmail.com,Samedi,0
152,2,1,0.4640899308913634,0,outlook.com,Lundi,0
132,3,2,0.5799007909274971,0,outlook.com,Jeudi,0
73,2,1,0.7055060541932908,1,inconnu,Jeudi,0
103,1,1,0.41079653528794946,0,entreprise.ma,Mardi,0
131,1,1,0.7355484870305314,1,gmail.com,Lundi,0
145,0,1,0.13135008471857024,0,gmail.com,Mercredi,0
99,1,0,0.653445548270779,0,banque.ma,Samedi,0
32,1,1,0.8263389275857029,0,entreprise.ma,Jeudi,0
135,3,0,0.8894439728375012,0,gmail.com,Vendredi,0
83,1,0,0.5795664959538892,0,gmail.com,Vendredi,0
59,1,0,0.3128951980750373,1,entreprise.ma,Mercredi,0
35,1,0,0.16335651171362642,0,entreprise.ma,Mardi,0
144,3,1,0.34555875287744486,0,gmail.com,Mardi,0
123,1,1,0.5399743731544397,0,outlook.com,Samedi,0
113,3,2,0.19633022399156053,0,gmail.com,Jeudi,0
161,3,2,0.9525149056930929,0,gmail.com,Samedi,0
139,1,0,0.8971354288729094,0,gmail.com,Jeudi,0
168,2,2,0.03295719486543125,1,yahoo.com,Jeudi,0
78,0,0,0.5619617982303888,0,entreprise.ma,Mercredi,0
118,2,0,0.7893087902466132,1,yahoo.com,Mercredi,0
71,2,0,0.24539195993400698,0,gmail.com,Jeudi,0
